"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1386",NA,NA,NA,4.97744459834975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1387",NA,NA,NA,NA,NA,NA,NA,NA,7.12573078868792,NA,NA,NA,NA,NA,NA
"1388",11.6851612416566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1389",NA,NA,NA,4.26924398902076,NA,NA,NA,5.13116930555561,NA,NA,NA,NA,NA,2.78147695626952,NA
"1390",NA,NA,NA,NA,NA,NA,11.11524283047,8.1208003789105,NA,NA,12.8693926160267,NA,NA,NA,NA
"1391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.59360022512628,NA,NA,NA,NA
"1392",7.61356585082951,NA,11.575368704149,3.47395891577604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1393",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1394",NA,NA,NA,NA,8.56226671877268,NA,NA,NA,NA,5.67104423009807,NA,NA,7.447593523324,NA,NA
"1395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1396",NA,8.56085018198402,NA,NA,NA,NA,NA,NA,5.08139815282092,NA,NA,NA,NA,0.719308035662108,8.85001603190107
"1397",NA,NA,NA,NA,12.6221968972301,NA,NA,NA,11.5887333270178,5.95311742230073,NA,NA,NA,NA,NA
"1398",NA,NA,NA,3.63274876394104,NA,NA,5.91349477535578,5.84756710290636,NA,NA,NA,NA,NA,NA,NA
"1399",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1400",NA,NA,18.1070683983349,5.63111671536859,NA,NA,NA,NA,NA,8.60511932199656,NA,NA,NA,NA,NA
"1401",NA,NA,13.9408742893279,5.32846566383864,NA,NA,NA,NA,9.50095987735118,5.97515310379827,NA,NA,NA,NA,NA
"1402",NA,NA,NA,NA,NA,NA,4.73114964459642,NA,NA,5.68808057393983,NA,NA,NA,NA,NA
"1403",NA,NA,NA,NA,7.01721600787452,NA,NA,2.62679671657269,NA,NA,8.01480436616384,NA,NA,NA,NA
"1404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1760354624237,0.0607832617450341,NA
"1405",11.7041119338463,NA,NA,NA,13.9794847943721,NA,NA,NA,NA,9.07527622493047,NA,NA,NA,NA,NA
"1406",NA,NA,NA,NA,9.50816032502173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1407",NA,9.78665835996773,NA,NA,NA,NA,NA,NA,NA,NA,11.9490279280744,NA,NA,2.73815651578048,11.3735713211896
"1408",NA,NA,NA,NA,NA,5.86417078401171,NA,NA,NA,NA,NA,7.11490678762162,NA,NA,NA
"1409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1410",NA,NA,NA,NA,NA,NA,1.6153522926089,0.884169465600141,NA,NA,NA,NA,NA,NA,NA
"1411",7.84010169047341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8667285840355,NA,NA,NA
"1412",NA,NA,17.0194806528723,NA,NA,11.8622607243538,NA,NA,NA,NA,NA,15.7082103570246,NA,NA,NA
"1413",NA,4.69678207334846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5154936918758,NA,NA
"1414",NA,6.27056434496206,NA,NA,9.11157610470093,5.41912283550188,NA,6.55426990690895,NA,NA,NA,NA,10.7216282465202,NA,NA
"1415",NA,NA,NA,NA,NA,6.07960544230358,NA,NA,NA,NA,NA,11.0496716657111,NA,NA,NA
"1416",NA,7.49417566542626,NA,5.22264086503822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.6864280170963
"1417",NA,NA,NA,NA,7.46917216143629,4.34488850245847,NA,NA,NA,NA,NA,NA,NA,NA,3.53591959289404
"1418",NA,NA,NA,3.52989479681432,NA,NA,NA,5.61257714259381,NA,NA,NA,NA,NA,NA,NA
"1419",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1420",NA,NA,NA,NA,3.75107616402335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7370272755174,NA,NA,NA
"1422",NA,NA,NA,NA,11.4641060859935,6.87622195458383,NA,7.91124222434022,NA,NA,8.87476983953417,NA,NA,NA,NA
"1423",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1424",NA,NA,NA,NA,NA,NA,6.84980963932919,NA,8.36435423394102,NA,NA,NA,NA,NA,NA
"1425",12.2804418685641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1426",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.49962098457503
"1427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1284486034376,NA,2.9119712344399,8.25570950431854
"1428",NA,NA,NA,NA,NA,NA,NA,NA,5.12080478362152,NA,NA,NA,NA,NA,NA
"1429",NA,5.56105422460038,NA,NA,NA,NA,NA,NA,NA,NA,11.0008671807944,NA,11.3976382246137,NA,NA
"1430",NA,NA,NA,NA,6.98301699499539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1431",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7350280052406,14.9622313312046,NA,NA,NA
"1432",7.91187809987474,NA,NA,NA,NA,NA,5.78945500239948,4.74728279134771,NA,NA,NA,10.6083316362137,NA,1.88046506080488,NA
"1433",NA,NA,NA,NA,10.4324741205377,NA,3.63946552007415,NA,NA,NA,NA,NA,NA,NA,NA
"1434",NA,NA,NA,NA,NA,NA,5.98885535937142,NA,NA,7.2524618019424,NA,NA,NA,NA,NA
"1435",NA,NA,NA,NA,NA,5.69400137225745,NA,NA,NA,NA,NA,NA,NA,2.22960132284998,NA
"1436",NA,NA,NA,NA,NA,NA,9.14678718667162,NA,NA,NA,NA,NA,NA,NA,NA
"1437",NA,NA,17.1672773416052,6.18490777759137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1438",10.8634984791627,NA,NA,NA,12.6694097802834,NA,NA,4.11518163704667,NA,NA,NA,NA,NA,NA,NA
"1439",NA,NA,NA,NA,NA,NA,NA,6.95584693129868,NA,NA,NA,NA,13.9019201968546,NA,NA
"1440",NA,NA,16.5765287317922,NA,NA,NA,6.59585592328919,5.5960357543495,NA,5.00001640607367,NA,10.2670797960843,NA,NA,NA
"1441",7.91528996257922,NA,11.8941134786181,NA,10.9246623730482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1442",NA,NA,NA,NA,NA,NA,7.47997124763059,NA,8.01695358662108,NA,NA,NA,NA,NA,NA
"1443",NA,NA,NA,NA,15.8512421770005,NA,NA,NA,NA,NA,8.46756183584307,NA,NA,NA,5.6817008597073
"1444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1445",NA,NA,NA,NA,9.30793638677006,NA,NA,NA,NA,NA,NA,12.6605488395131,NA,NA,9.69916153523074
"1446",NA,NA,NA,NA,NA,NA,NA,3.44109209926766,NA,NA,NA,NA,NA,NA,10.0147980553086
"1447",NA,3.4739851975696,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.22952231951568,NA,NA,NA
"1448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1449",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.99815679208044,NA,NA
"1450",NA,NA,NA,NA,7.95836328500483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1451",NA,NA,NA,NA,NA,NA,NA,NA,10.3605863554182,NA,NA,NA,NA,NA,NA
"1452",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2622705562142,NA,NA
"1453",15.2668791732587,NA,NA,NA,NA,NA,10.7459616260802,NA,NA,9.99098181058139,NA,NA,NA,NA,10.8476636336319
"1454",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.39760905405072,NA
"1455",NA,NA,NA,6.43822981825971,NA,NA,NA,NA,NA,4.64546290561999,NA,NA,10.2231516556968,NA,NA
"1456",NA,8.6951438928579,NA,NA,NA,NA,3.1397233579781,NA,NA,NA,NA,NA,NA,NA,NA
"1457",NA,NA,NA,NA,NA,10.0987178218388,NA,NA,NA,7.84042490318467,NA,NA,NA,NA,NA
"1458",NA,NA,14.8638266401199,NA,NA,NA,NA,5.79998965981135,NA,NA,9.76555325844729,12.6092296751675,NA,NA,NA
"1459",NA,6.96810367362502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1460",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.9300353584715,NA,NA
"1461",NA,NA,NA,2.49059870109543,9.09033407082071,NA,5.38451152609028,NA,NA,NA,NA,NA,NA,NA,NA
"1462",NA,NA,NA,NA,NA,8.72761366102488,NA,7.11670276135624,NA,NA,NA,NA,12.0674812698146,NA,NA
"1463",10.9818173894376,NA,11.0215304821633,NA,NA,NA,NA,NA,NA,NA,NA,11.0960862048811,NA,NA,NA
"1464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.088626253608,NA,NA
"1465",NA,NA,NA,NA,14.035833222122,7.47943950780434,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1466",11.9233811527565,12.2875079057489,NA,NA,NA,10.7457780351111,NA,6.03988048298749,NA,NA,NA,NA,13.6544455657333,NA,NA
"1467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1468",NA,4.26884407101523,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.39079004088317,NA,NA,NA
"1469",3.00382444822493,NA,NA,1.90865993922481,NA,4.29035138654581,NA,NA,NA,3.38700485289801,NA,NA,NA,NA,1.36678573185697
"1470",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2545204890307,NA,15.7333928400652,NA,NA
"1471",NA,NA,NA,NA,NA,NA,6.68634706339842,NA,NA,NA,NA,NA,NA,NA,NA
"1472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1473",8.08632088045524,NA,NA,NA,NA,NA,NA,NA,NA,4.65480245989194,NA,NA,NA,NA,NA
"1474",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.1543874418134,15.1543370527938,NA,NA
"1475",7.38305504836693,NA,NA,1.10207737156462,12.5316251815698,NA,NA,NA,NA,NA,7.49067170425087,9.26230106865637,NA,NA,NA
"1476",NA,4.00214012899703,NA,NA,4.4276425523255,NA,NA,5.38355009986913,4.33218196471302,NA,NA,4.88566030207966,NA,NA,NA
"1477",NA,NA,13.6107278295739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.88029899878704,NA
"1478",NA,NA,NA,NA,11.2812652659586,NA,NA,3.98288278219659,NA,NA,NA,NA,NA,NA,NA
"1479",NA,5.69499262832642,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7230927926229,8.88829416045071,NA,NA
"1480",NA,NA,NA,5.12747204793749,7.51494495152478,5.73402429219825,NA,NA,NA,NA,8.02250383471808,NA,NA,NA,9.55455539187243
"1481",NA,NA,NA,2.88474178305077,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.984967563730944,NA
"1482",NA,NA,NA,NA,NA,4.42289740100007,NA,NA,4.74233496333561,NA,NA,NA,NA,1.69709714535219,NA
"1483",NA,NA,NA,5.25493851781637,NA,NA,NA,6.69471802944921,NA,NA,NA,NA,NA,NA,NA
"1484",NA,5.3237750269907,NA,NA,NA,NA,NA,5.63917898592247,NA,NA,6.12774373017487,NA,NA,NA,5.52181252130965
"1485",NA,5.36853319953225,NA,3.84084346518868,NA,NA,NA,NA,NA,NA,10.3918128804898,NA,NA,NA,NA
"1486",NA,NA,17.9770741692906,NA,NA,NA,8.43320724368531,7.96572378608191,NA,NA,NA,12.9301328098817,NA,NA,NA
"1487",13.0559347550203,NA,NA,4.62711289872235,NA,11.1633729271035,NA,6.4767348148937,NA,NA,NA,NA,NA,NA,NA
"1488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1489",NA,NA,10.4798965569819,NA,9.94123019143527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1490",6.40632285069157,NA,NA,7.55928257716548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1491",NA,NA,NA,NA,NA,NA,NA,0,3.65566810821128,NA,NA,4.98436316670616,NA,NA,NA
"1492",4.84117500509289,NA,NA,NA,NA,NA,NA,2.50297899441794,NA,NA,NA,NA,NA,NA,NA
"1493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.0813710507224,NA,NA,NA
"1494",10.946701212365,NA,NA,5.03101633920176,NA,NA,NA,5.93597474600097,NA,NA,NA,NA,NA,NA,NA
"1495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1496",NA,NA,NA,8.21088753189708,NA,NA,NA,NA,NA,NA,NA,NA,15.2720048426318,NA,NA
"1497",NA,6.54717677065371,NA,NA,NA,9.08408312837102,6.79083844795279,7.04598709274652,8.72259892586066,NA,NA,NA,NA,NA,NA
"1498",NA,NA,14.0614952228852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.52428300217945,NA
"1499",NA,NA,NA,NA,NA,NA,NA,NA,4.59864265134681,2.19957323778764,NA,6.40375860707508,NA,NA,NA
"1500",NA,NA,NA,NA,NA,NA,4.08622226224023,NA,NA,NA,NA,NA,NA,NA,NA
"1501",12.4865592269922,NA,NA,NA,NA,NA,NA,NA,NA,6.53901266814543,11.6982981231685,NA,NA,NA,NA
"1502",9.28991113484349,NA,NA,NA,NA,7.55159743397328,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1503",NA,NA,NA,NA,6.54234389459747,NA,NA,NA,NA,NA,NA,5.4593216533614,NA,NA,NA
"1504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.09682982384746,NA,NA,NA
"1505",NA,NA,NA,NA,NA,3.49782704872115,NA,3.90473375900288,NA,NA,3.50786745724621,NA,NA,NA,NA
"1506",NA,NA,NA,4.60592732618094,NA,NA,NA,2.82877884860527,NA,NA,6.66359396888803,9.65400558690578,NA,NA,3.41064148154229
"1507",9.49252702893699,NA,NA,NA,11.385072283095,5.36898281847863,NA,6.18301565862269,13.0735553258534,5.74639517817904,NA,NA,NA,4.29977094256718,NA
"1508",NA,2.18792056792315,9.48419994879164,2.33870696618388,NA,NA,NA,NA,NA,6.03849623881199,NA,8.20721050227688,11.1400998069859,0.998293308865596,NA
"1509",NA,NA,NA,NA,NA,NA,9.72170611147453,NA,NA,NA,NA,NA,NA,NA,NA
"1510",NA,NA,NA,NA,NA,NA,5.15593351088407,NA,NA,NA,NA,NA,NA,NA,NA
"1511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1512",NA,NA,10.3144775637523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1513",NA,NA,11.9316070458902,NA,NA,3.92032038893423,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1515",NA,NA,NA,NA,NA,NA,NA,NA,5.60734146717592,NA,NA,NA,1.7444540498558,NA,NA
"1516",13.9403890775999,9.71234999973421,NA,NA,NA,NA,8.10862761443191,NA,NA,NA,NA,NA,13.8600811231073,NA,NA
"1517",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1518",NA,5.70795636892807,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6443655316496,4.40185831624945,NA,NA
"1519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.89401232132536
"1520",10.6890193856892,NA,14.3416651928204,NA,14.0466208890819,NA,NA,NA,10.1223855056806,NA,NA,NA,NA,NA,NA
"1521",10.180343734094,NA,NA,7.25227817352403,NA,NA,NA,7.51343211515843,NA,NA,NA,NA,NA,NA,8.74301044722608
"1522",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.67883852019919,NA,NA
"1523",4.1834859964548,3.00639066389793,NA,NA,2.63813470359738,NA,NA,NA,NA,0.0313189013976602,NA,NA,3.76321489842292,NA,NA
"1524",NA,NA,NA,NA,NA,NA,NA,NA,9.99458227181608,NA,NA,NA,14.4307807897893,NA,NA
"1525",NA,NA,8.83921692790985,NA,NA,NA,4.74268336436717,NA,NA,NA,6.2388127555982,7.7326373072925,NA,NA,NA
"1526",NA,NA,6.06474887117195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1527",NA,6.12019196875442,NA,NA,NA,NA,NA,4.15342382609308,NA,NA,NA,NA,5.0730144815653,NA,NA
"1528",NA,NA,NA,4.34240268756499,NA,NA,NA,NA,9.17404743517806,NA,NA,NA,NA,NA,6.37663001257673
"1529",NA,5.46931130279017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.23359294032105,NA,NA
"1530",5.66019838593246,NA,NA,NA,NA,NA,NA,NA,NA,3.49016622886397,NA,8.29221750619825,NA,2.80449806320286,NA
"1531",NA,NA,19.8328391451593,5.87152681357074,NA,NA,NA,5.09653938489418,10.3341738538956,NA,NA,NA,NA,2.73056640150876,NA
"1532",NA,NA,NA,NA,NA,10.5526722367885,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1533",NA,NA,NA,NA,7.55877605559843,NA,NA,NA,2.68686388103116,NA,NA,NA,NA,NA,NA
"1534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.18905206597648,NA,NA
"1535",NA,NA,NA,NA,NA,NA,7.72015158554242,NA,NA,NA,NA,NA,NA,NA,9.19307010422173
"1536",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1537",NA,NA,8.2166210329543,NA,9.27973911285978,NA,NA,NA,NA,5.11288925473319,5.20018407648214,NA,NA,NA,NA
"1538",NA,NA,NA,4.01209466679805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1539",NA,NA,NA,NA,NA,7.1297279324479,NA,NA,8.53701414985696,NA,NA,NA,NA,NA,NA
"1540",7.2700544838151,NA,7.69018065865157,NA,7.5213863201805,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.72756267429411
"1541",NA,NA,NA,7.34027176770327,NA,NA,NA,NA,NA,8.58041679723291,NA,NA,NA,NA,NA
"1542",NA,NA,NA,NA,NA,NA,8.23630360963803,8.43869363555678,10.1467305231614,NA,NA,NA,NA,NA,NA
"1543",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5348313660251,NA,NA,NA,NA
"1544",NA,NA,NA,NA,8.4606420039449,5.70206863065612,NA,NA,10.2103828506325,NA,NA,12.407795148504,8.45837865819994,2.52964971198345,NA
"1545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2470194788221,NA,NA
"1546",NA,NA,NA,NA,NA,NA,NA,NA,NA,6.33640430352738,NA,NA,NA,NA,NA
"1547",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.60710589909305,NA,NA,NA,NA,4.45628242386604
"1548",NA,NA,NA,NA,NA,NA,NA,NA,5.02825820229319,NA,NA,NA,NA,NA,NA
"1549",11.5163728858551,6.72296634855015,NA,NA,NA,NA,NA,NA,10.1836788426178,NA,NA,NA,NA,2.76047497907166,NA
"1550",NA,NA,NA,NA,NA,8.17034433587066,NA,NA,NA,NA,NA,NA,NA,NA,5.25518716384151
"1551",11.1142263397231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.5045395669313,NA,3.01750580064553,NA
"1552",NA,NA,12.1011036076243,NA,NA,NA,NA,NA,NA,NA,NA,8.74313800789635,NA,NA,NA
"1553",NA,6.92695404072797,NA,NA,NA,NA,NA,NA,8.59426172229868,NA,NA,9.04636448621325,10.2907331362671,NA,NA
"1554",NA,NA,NA,NA,NA,NA,1.31327990711767,NA,NA,3.08540419764606,NA,NA,NA,NA,NA
"1555",NA,NA,8.29918073685161,NA,7.13570999269919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1556",11.9474415292891,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.4208373801301,NA,NA,NA,NA
"1557",NA,7.54353287024805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1558",NA,9.17680019333416,NA,NA,16.5392815794601,12.6517850243362,9.71049279556205,NA,NA,7.60657698876789,NA,NA,NA,NA,NA
"1559",9.96472229885305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.79859337954093,NA
"1560",5.76383072350948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.63360222286737,NA,NA,NA
"1561",NA,NA,15.4675413357804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1562",6.40599432269334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.75380207024262,10.3708774649572,NA,NA
"1563",NA,NA,NA,NA,16.8303537008222,NA,8.17456686267337,7.63064008938623,NA,NA,NA,NA,NA,NA,NA
"1564",NA,NA,NA,NA,7.1652329491513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1565",14.1210669100613,NA,NA,NA,NA,NA,7.98161631976073,NA,NA,NA,11.9234534316112,NA,NA,NA,NA
"1566",9.68052719350214,8.66337433270485,NA,7.22067866437513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.3024703832997
"1567",NA,NA,NA,NA,NA,NA,1.00165294764739,NA,NA,NA,NA,NA,NA,NA,4.89152816541525
"1568",NA,NA,NA,NA,NA,4.72910122118845,NA,NA,NA,3.98268221615382,NA,4.83938573839036,NA,NA,NA
"1569",NA,NA,NA,3.41850482460915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.02018273770938
"1570",NA,NA,NA,4.69215160857555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1571",NA,NA,NA,2.32846194126892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1572",8.8367864470934,NA,NA,NA,NA,NA,4.07318386701579,1.82044369507487,NA,4.30616632155956,NA,12.4938119355948,NA,NA,NA
"1573",NA,NA,19.059427256233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1574",NA,NA,16.1439815374773,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1575",NA,NA,NA,2.83973888127977,NA,NA,NA,NA,NA,NA,NA,8.82088379722904,NA,NA,NA
"1576",NA,NA,NA,NA,NA,NA,2.39594079131171,NA,NA,NA,NA,NA,NA,NA,NA
"1577",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.72031952947277,NA,NA,8.88320473707256
"1578",NA,NA,NA,1.06183090818975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1579",NA,NA,NA,NA,NA,6.24690402220077,NA,NA,NA,NA,NA,NA,7.04918829564016,NA,7.4198135085866
"1580",NA,NA,NA,NA,NA,10.3886426355574,NA,NA,NA,NA,NA,NA,12.1303280605461,NA,NA
"1581",NA,NA,NA,NA,NA,NA,5.42249314697763,NA,10.0458397580215,NA,NA,10.787359265858,NA,NA,NA
"1582",NA,NA,24.7324865581545,NA,NA,12.0736384048149,NA,NA,NA,NA,NA,NA,NA,NA,12.7263166440459
"1583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.76160650456655,NA,7.51730243328704,NA,NA
"1584",NA,NA,NA,NA,3.8023059980716,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.54360770784013
"1585",7.67335349513504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.6781849818545
"1586",5.50406857758673,NA,8.551135329967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1587",12.5127277480247,NA,NA,NA,14.0570855381887,12.1973744803448,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1588",NA,NA,NA,0.969001232574601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1589",NA,NA,NA,NA,NA,10.1210938781137,NA,NA,NA,NA,NA,16.7227933983609,NA,NA,NA
"1590",NA,7.15618640235029,16.0233752521715,NA,NA,5.6047673282647,NA,5.41526251533048,NA,NA,NA,NA,NA,NA,NA
"1591",NA,NA,NA,NA,NA,NA,NA,NA,NA,3.82848842864739,NA,4.11088891341868,6.12034392235825,1.82176387541131,NA
"1592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1593",NA,NA,NA,NA,7.15137081805031,NA,NA,0.695790607222275,NA,NA,NA,NA,NA,NA,NA
"1594",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6158229172674,NA,NA,NA,NA
"1595",NA,4.32019029528347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1596",NA,NA,NA,NA,NA,NA,NA,NA,4.97269710386885,5.0985186688626,NA,NA,NA,NA,NA
"1597",NA,NA,12.7609737233471,NA,NA,NA,NA,3.52113529088614,7.73175269698418,NA,NA,NA,NA,NA,NA
"1598",3.25936969972191,NA,NA,NA,6.0576142216808,NA,NA,3.70249688043024,NA,3.03496843766831,NA,NA,NA,NA,NA
"1599",10.9382951439324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1600",NA,NA,NA,NA,NA,NA,NA,NA,8.0497395661729,NA,NA,NA,NA,NA,NA
"1601",NA,NA,NA,NA,NA,NA,NA,NA,NA,8.67086194536097,NA,NA,NA,NA,NA
"1602",NA,NA,NA,NA,NA,NA,NA,NA,NA,7.21918213125616,NA,NA,NA,NA,NA
"1603",8.11074164083457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.2459582723265,NA,NA,NA
"1604",NA,4.47590182784218,NA,2.99562719290434,NA,NA,NA,NA,NA,NA,NA,NA,3.64119795368482,NA,5.34889490898577
"1605",6.54355449947466,NA,NA,5.1565926794222,NA,NA,NA,2.8661569427561,NA,NA,NA,11.3523988467668,NA,NA,NA
"1606",NA,NA,NA,NA,5.05596353796267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1607",NA,NA,NA,4.25090282315472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1608",NA,NA,21.0045386847828,NA,NA,NA,8.80263730887764,NA,NA,NA,NA,NA,NA,4.15714981557223,NA
"1609",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6497224113939,NA,NA,NA
"1610",9.91802593831599,NA,NA,NA,NA,NA,7.5294461609172,NA,NA,NA,NA,8.60053606614948,NA,NA,NA
"1611",NA,NA,NA,NA,NA,NA,NA,NA,NA,4.45732889219613,NA,NA,9.24565571800888,NA,NA
"1612",NA,5.01003220742643,NA,NA,NA,NA,NA,NA,9.14865257666145,NA,NA,NA,6.30009632338851,NA,NA
"1613",NA,NA,8.90308115549327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1614",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.03942680984309,NA,NA
"1615",NA,NA,16.8911887639789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.04729099289045
"1616",NA,NA,NA,NA,2.03822607303173,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
